3.1620619893299313,3.868156906939036
4.521726893742052,3.06884729332869
2.560628357802293,4.23641898180713
4.254964400012905,3.37041706322892
4.978962118033,2.549049641164904
3.535573913645492,4.005676651080765
5.300397198810033,1.881645749939186
4.144456599038209,3.3609673748910476
1.854230170857692,5.113174778387937
4.235854443454044,3.0675070654512653
3.4151724032755877,3.9329908057335707
4.109212664350569,2.7823219223662994
3.5452330073699296,3.3000927036810217
4.616889239326266,2.773099863021838
3.971026547710765,3.553467621884562
4.946735968526191,2.6014640053354783
4.436099734950945,2.680192953852825
3.545149252097686,4.148513195031097
4.6652641890642705,2.483823170610335
4.807270266774913,2.834579213484521
2.352998421337176,4.848678424593167
5.674976206529173,2.1532479244395386
2.96524136372495,4.248160239791031
4.273139144547189,2.6212259354286624
3.8846919955238017,3.8275745574724813
3.915156214594206,3.6026578249484156
4.762008547218937,2.9758453112950476
4.856512065461909,2.64020722004578
3.4879455794810346,4.0272835131164095
2.8360316738075104,4.507794251117045
2.7668366821148362,4.566745237639239
3.604287683579614,3.964704616043932
3.2842972422479324,4.4613817239009315
4.0062881930535905,3.577965341727598
4.18375230719863,3.516466798320725
4.33524506323199,2.380432464902892
5.796765237375757,1.572343833909825
4.849794679490971,2.4802388295587425
2.7561833302526706,5.044947502352737
3.6317492750674587,3.6467344323576887
4.851162512844699,2.0221933410101536
5.575550745251356,1.554351982760783
3.614983046423336,3.5349266982075407
3.722040482495562,3.6752183657993918
2.9408486247459957,4.686128474308669
5.030365555869894,2.236732673705303
5.424374354214649,1.832142066115728
3.534335402700483,4.10906048587788
3.065041307868506,4.532279453519511
3.368731700427472,3.8476995146888995
2.218087143909483,5.002649209315121
5.28906434624575,2.521956851480808
4.116585513023584,3.1995498074110262
3.8295840923776345,3.3295339591364597
2.623289667294581,4.5151753827792165
4.202841766499438,3.3283766072912826
2.2654645710821217,4.949184973751979
3.4218885393071234,4.029719834029213
3.7619866292273345,3.3617253408963617
2.1234353093610876,4.643820884918974
3.641660273214836,3.1915109064459477
3.9247311491816603,3.8134528638533416
5.86443495524697,1.8999805028800982
4.5317811461954705,2.79473527644196
4.577920322768453,2.6980423452601126
3.91593837483038,3.75090411366754
5.03567862824135,2.559176475279375
3.1815844439674117,4.450881094464579
3.6097093176754296,3.3755662046229298
3.5548107922218173,3.5911861160910905
3.956408226470306,3.4824544459005415
4.1069402559579835,2.7113342039463855
4.83354310427786,2.740718262889798
3.1137638515256794,4.322525165653309
3.256712849873354,4.476606894217191
2.229850981700876,4.802032275047692
2.6802952601296375,4.125329864825396
2.9938600628604877,3.7276202955706728
3.933136661695824,3.509207289652963
3.792823372777622,3.548707988028912
3.607295088930103,3.952090315992037
2.3857289354221027,4.752229336886682
3.905610952920712,3.79722634963755
4.4638580119173,2.5954157943867266
3.883268683957425,3.6548679628795147
2.6507214049385697,4.346194335020884
3.8960465868760066,3.4284569277948225
5.496989707122406,2.1970539990163735
3.618538959564643,3.795664850517409
2.6926251681596702,4.714644285059035
3.211488433477567,4.046329366532101
1.800279236473873,5.376858179945578
3.6896774264374983,3.6999272233008
4.323156678078581,3.3464942180669617
4.4224178213480965,3.0968310227966533
3.157654489036534,4.21106462524123
7.176979116022856,1.0017133331535022
3.0073975985947055,3.9173799991680824
3.778637047341943,3.4582809520316093
2.0151320020260797,5.558825514934058
3.803963261929145,3.6662433628371063
2.789717626804124,4.405535050604932
2.816981283347125,4.410543069651007
2.257421670402369,5.234514399378232
2.3910008942420466,5.274477757609343
3.219850791820603,3.980131392365626
3.1584468839454014,4.280457872187289
4.070463181124876,2.7226017583236186
3.1555554811772417,4.535619475718686
4.799388447860312,2.418401400760356
3.498133241756295,3.454010301917962
3.17392963809645,3.751905502035482
2.231095043377475,5.069814023253871
5.220243653981898,1.6523124299063743
2.1616655934837787,5.074636451442148
5.679133292404817,2.328264873452688
2.910369413765854,4.374657734662522
2.8577789547937136,4.814419951065632
4.463920191141802,2.8754355219884253
4.3163264227714775,2.72437446426321
4.933035736801089,2.4886187025074875
5.194965324448191,2.148201203507143
5.534561548661747,1.4769763977943962
1.91242381300679,5.440237564273765
5.056542737230481,2.085100232944857
2.276024384790097,4.86103968277061
2.797835886205491,4.714996751365562
5.042896337125394,2.392167394398461
1.9231272905158416,4.655223704198939
3.930767815246558,3.6206660161482125
4.052465132730034,3.0669260856177925
2.522327405512396,4.513752349836541
3.1163531863448224,3.913617469640596
3.6283070071828423,3.0940087460154797
4.337641428519605,3.4132376786366883
2.8361836926206405,4.546684241924357
2.3079614392052283,4.670305713239069
4.6837743128278895,2.6886651625504188
5.2132069064119175,2.0534939268840136
3.945554896036947,3.7081115129160365
2.667629508469229,4.179522195757737
4.329225630580384,3.0977660218613776
4.392026476782856,3.135028287373182
2.2546982726347164,4.8829737829813515
3.7353657421786255,3.241341409313884
5.3624238501149675,1.9295728296237826
4.359285393081765,3.087102208800851
3.066708098320167,4.10364730535782
2.898411930429236,4.164924577266085
3.862048562293261,3.8165997444061293
3.3860021767659547,3.275741227159388
4.0462533208531495,3.5360166329924545
4.551930499634891,2.9160404910211835
2.9138586853094246,4.111706322640999
4.156587279739029,2.8917948683619663
4.212902382142532,2.908739195003888
4.418420735149047,2.792795503844728
