0.014791270427236936,0.0813785497267302,0.2485295766954816,0.23939528863390103
0.487386480710685,0.9595967197237828,0.5629263489368692,0.4364446453455323
0.21564384928163227,0.43976733551008995,0.6508880314645017,0.49825074512322864
0.3852415792141626,0.6062916499264152,0.5909905821557543,0.06546891821421863
0.8460605590931195,0.4846078837109923,0.957653799546255,0.1709855055070726
0.02017266598243106,0.9408531929780808,0.6933711667523537,0.36249679857026373
0.8273484865954429,0.8351273214270616,0.7204515644748003,0.557902751502139
0.8895366085867582,0.31187333556873265,0.7305372046933654,0.3192773316774635
0.8969424110010706,0.4151663952953898,0.03420895089232989,0.6351953074897431
0.9205648626714118,0.7564949909383817,0.5391019755805138,0.023669399868398666
0.32665215174303464,0.44543084067721816,0.4223961594323714,0.9409960337208044
0.6255864453318271,0.8206119655714169,0.4521367410260967,0.5950236038102401
0.1208616314708173,0.5133038738645911,0.41698704957966204,0.48013328635750285
0.655664797163143,0.7848586275905184,0.572801411490859,0.04780666084485974
0.8412650063008202,0.33672452428135413,0.35621475690258586,0.9373727744562761
0.5324924295247229,0.4921478339012296,0.9849936046304698,0.19970418573480808
0.40326430352051124,0.8276626717571075,0.8871668147702352,0.6853727311100997
0.03466050796156095,0.15359880983954755,0.5826004160576478,0.12340255699898794
0.21890160310054285,0.4635656266757723,0.15833370587964746,0.08038577331261654
0.5539343186204257,0.9341656627704308,0.735441429214583,0.8553643007917996
0.7365233477405274,0.7658843854208727,0.15252744849599165,0.8630077686710681
0.7651253768131994,0.9544339148593963,0.4173830081598239,0.3831446426186189
0.45322988056263336,0.4866137151269865,0.36491642524594925,0.1583237209948012
0.9848059682281489,0.15790049475150625,0.44716089945180515,0.25076216863697454
0.6385625043976657,0.9430043658177986,0.7705850518176309,0.4385654774602389
0.636774729190588,0.20341502339078488,0.40875066742360056,0.904181469973694
0.9133837439040714,0.7403461488069524,0.878354671779181,0.4681995104608734
0.9664153454914306,0.7957163803899752,0.581564333132832,0.6154845670664661
0.7532006825113928,0.8153851251613647,0.43966499758997435,0.2837754631284849
0.6442918203536488,0.37301032150639823,0.5622085473241071,0.8303635377205885
0.0035960197749408396,0.5087945971712645,0.5996205601418746,0.18660943327446478
0.8241302330185499,0.007519347566550483,0.3806947239104759,0.2681160908554572
